taxon_no,taxon_name
26490,Hadrotreta
26491,Hansotreta
26493,Hisingerella
26494,Homotreta
214423,Iberotreta
68770,Kostjubella
26503,Kotylotreta
259504,Kuangshanotreta
84653,Lensotreta
26507,Linnarssonella
26508,Linnarssonia
124257,Longipegma
26520,Neotreta
26524,Olentotreta
26525,Opisthotreta
88790,Ottenbyella
26538,Physotreta
26539,Picnotreta
26542,Prototreta
26545,Quadrisonia
26547,Rhondellina
26550,Satpakella
26558,Semitreta
26562,Spondylotreta
26563,Stilpnotreta
313260,Talasotreta
179024,Tapuritreta
26567,Treptotreta
26569,Vandalotreta
26450,Biernatia
26526,Opsiconidion
287219,Almohadella
26452,Bozshakolia
26457,Ceratreta
26499,Keyserlingia
26500,Kleithriatreta
26464,Curticia
26480,Eoconulus
213950,Otariconulus
26568,Undiferina
87279,Akmolina
26484,Ephippelasma
26512,Lurgiticoma
87277,Mamatia
26516,Myotreta
26521,Numericoma
26541,Pomeraniotreta
29933,Rhinotreta
26570,Veliseptum
26449,Artiotreta
26481,Eoscaphelasma
26548,Rhysotreta
26551,Scaphelasma
26564,Tobejalotreta
26437,Acrotretella
26463,Cristicoma
26496,Issedonia
26515,Mylloconotreta
199048,Naimania
26533,Paratreta
26540,Polylasma
26565,Torynelasma
26445,Angarella
26461,Craniotreta
26479,Eleutherocrania
68609,Ferralstreta
26528,Orbiculopora
26544,Pseudometoptoma
26557,Schizotretoides
26434,Acrothele
26459,Conodiscus
26473,Discotreta
26483,Eothele
26530,Orbithele
26555,Schizopholis
26561,Spinulothele
26331,Aulonotreta
26575,Bomina
26451,Botsfordia
171283,Curdus
26469,Diandongia
26478,Edreja
26489,Glyptias
26497,Karathele
171285,Minlatonia
26518,Neobolus
85386,Acrosaccus
64020,Discina
26471,Discinisca
235355,Discinolepis
118824,Discradisca
26590,Heliomedusa
26501,Kosoidea
26505,Lindstroemella
26506,Lingulodiscina
26510,Lochkothele
26523,Oehlertella
26527,Orbiculoidea
282817,Pelagodiscus
26549,Roemerella
26556,Schizotreta
26477,Dysoristus
26487,Ferrobolus
26336,Broeggeria
26344,Elkania
26345,Elkanisca
26361,Lamanskya
26379,Monobolina
26399,Pseudodicellomus
26419,Tilasia
26425,Volborthia
65451,Eoobolus
26358,Kyrshabaktella
26370,Lingulasma
26325,Aboriginella
26372,Lingulellotreta
150997,Lingulosacculus
26378,Mirilingula
26601,Vaculina
26330,Apsilingula
150727,Argentiella
26333,Barroisella
150726,Credolingula
26342,Dignomia
195011,Glossina
26354,Glottidia
26362,Langella
26367,Lingula
26369,Lingularia
26409,Semilingula
136996,Sinoglottidia
136993,Sinolingularia
213523,Aksarinaia
26327,Anomaloglossa
26328,Anx
26329,Apatobolus
199043,Atansoria
26332,Barbatulella
26338,Casquella
26340,Dicellomus
26343,Ectenoglossa
26346,Elliptoglossa
171222,Eodicellomus
26347,Expellobolus
26348,Experilingula
26350,Fezzanoglossa
26351,Fordinia
26352,Foveola
26353,Glossella
26355,Glyptoglossella
26356,Gorjanskya
26359,Lachrymula
26363,Leontiella
26364,Leptembolon
26365,Leptobolus
26366,Libyaeglossa
26620,Lindinella
26371,Lingulella
26373,Lingulepis
26375,Lingulobolus
26376,Lingulops
26381,Notiobolus
26382,Obolopsis
26383,Obolus
26384,Oepikites
26386,Pachyglossella
26387,Palaeobolus
26388,Palaeoglossa
26389,Palaeoschmidtites
26396,Plectoglossa
26398,Pseudobolus
26403,Rafanoglossa
26406,Rowellella
26408,Schmidtites
26411,Sinoglossa
26413,Spinilingula
26414,Spondyglossella
26415,Squamilingulella
26422,Trigonoglossa
26424,Tunisiglossa
26427,Westonia
26428,Westonisca
87274,Diencobolus
26394,Paterula
26334,Bicarinatina
26400,Pseudolingula
26416,Tarutiglossa
26426,Wadiglossa
26476,Drabodiscina
26553,Schizobolus
26554,Schizocrania
26566,Trematis
26337,Canalilatus
213566,Fossuliella
26357,Hyperobolus
26405,Rosobolus
26418,Thysanotos
26423,Tropidoglossa
82426,Wahwahlingula
82431,Zhanatella
26335,Bistramia
26360,Laima
26374,Lingulipora
26377,Lunoglossa
26532,Oxlosia
26410,Shouxianella
26420,Timalina
26421,Tomasina
26433,Acanthambonia
26439,Alichovia
26455,Celdobolus
26465,Cyrbasiotreta
26482,Eosiphonotreta
26492,Helmersenia
26498,Karnotreta
30703,Mesotreta
26514,Multispinula
26522,Nushbiella
179026,Oaxaquiatreta
26402,Quasithambonia
26552,Schizambon
26559,Siphonobolus
26560,Siphonotreta
87276,Siphonotretella
30689,Bojarinovia
26632,Bynguanoia
26633,Naukat
26634,Oina
30718,Swantonia
26635,Pelmanella
26616,Bicia
26617,Brevipelta
26619,Ivshinella
26621,Magnicanalis
26624,Obolella
26615,Alisina
26626,Sibiria
26627,Trematobolus
26618,Cingulella
26622,Monoconvexa
26623,Nochoroiella
26573,Aldanotreta
26574,Askepasma
26576,Cryptotreta
26577,Dictyonina
26578,Dictyonites
26579,Kolihium
26580,Lacunites
26582,Micromitra
26583,Paterina
30724,Wynnia
29772,Anoplotheca
29797,Bifida
29799,Butkovia
29811,Coelospira
29812,Coelospirella
29813,Coelospirina
29826,Dnestrina
29892,Navispira
29048,Actinoconchus
29069,Alvarezites
29080,Anathyrella
29081,Anathyris
29093,Araxathyris
29105,Athyris
29106,Athyrisina
29109,Atrythyris
29117,Bajtugania
83103,Baliqliqia
29124,Biernatella
29138,Brimethyris
29136,Bruntonites
29139,Buchanathyris
29156,Cardiothyris
29159,Carteridina
29176,Cleiothyridina
29178,Collarothyris
29180,Comelicania
106966,Comelicothyris
29181,Composita
29196,Crinisarina
29200,Cryptospirifer
29220,Deltachania
29223,Densalvus
29229,Dichozygopleura
29231,Didymothyris
29241,Dogdathyris
29251,Eifyris
29265,Eobiernatella
29297,Galeatathyris
29305,Glassina
29309,Gonathyris
29312,Greenfieldia
29313,Gruntallina
104000,Gruntea
29316,Guaxa
29324,Helenathyris
29326,Himathyris
29343,Ikella
29348,Imacanthyris
29352,Iniathyris
29355,Janiceps
29357,Jarovathyris
29361,Johnsonathyris
84153,Juxathyris
29370,Kintathyris
29392,Lamellosathyris
29400,Leiothycridina
29404,Leptathyris
126888,Lochengia
206650,Mayangella
29431,Meristospira
29461,Nordathyris
29483,Pachyplax
82041,Pachyplaxoides
29502,Parathyrisina
29520,Pinegathyris
29523,Planalvus
126890,Plicathyris
29538,Posicomta
29539,Pradoia
29546,Protathyris
29550,Pseudohomeospira
29555,Pseudopentagonia
29556,Pseudoprotathyris
126893,Quadriloba
29592,Rawdonia
29593,Rectambitus
29618,Septospirigerella
29627,Sphaerathyris
29645,Spirigerella
29652,Squamathyris
29664,Sulcathyris
29669,Svetlania
83097,Tarimathyris
29697,Titanothyris
29699,Tongzithyris
67293,Transcaucasathyris
29711,Tulathyris
29723,Uldziathyris
29745,Xenosaria
29762,Zonathyris
29822,Dayia
29548,Protozeuga
29079,Amphitomella
29084,Anisactinella
29085,Anomactinella
29175,Clavigera
29234,Dioristella
29235,Diplospirella
29283,Euractinella
29414,Majkopella
29439,Misolia
29470,Ochotathyris
29482,Oxycolpella
29508,Pentactinella
29517,Pexidella
29579,Qingthyris
29646,Spirigerellina
29656,Stolzenburgiella
29684,Tetractinella
29724,Uncinella
29097,Argella
29340,Hyattidina
29864,Kayseria
29077,Amphiclina
29078,Amphiclinodonta
29157,Carinokoninckina
29380,Koninckella
29379,Koninckina
29381,Koninckodonta
29391,Lamellokoninckina
29615,Septamphiclina
29094,Arctomeristina
29166,Charionella
29167,Charionoides
29327,Hindella
29853,Imdentistella
29376,Koigia
29383,Kozlenia
29427,Meristella
29428,Meristelloides
29429,Meristina
121186,Nikolaispira
29509,Pentagonia
29524,Plancella
29922,Pseudomeristina
29710,Tschatkalia
29741,Whitfieldella
29074,Amerista
29111,Aulidospira
29147,Camarium
29148,Camarophorella
29149,Camarospira
29226,Dicamara
29227,Dicamaropsis
30700,Liocoelia
29426,Merista
29607,Rowleyella
29718,Tyrganiella
29442,Mongolospira
29161,Cassianospira
29184,Cooperispira
29338,Hungarispira
29339,Hustedia
27464,Hustedtiella
29457,Neoretzia
29528,Plectospira
29612,Schwagerispira
29689,Thedusia
29465,Nucleospira
29503,Parazyga
29098,Argorhynx
29303,Gissarina
29434,Metathyrisina
29440,Molongia
29581,Qinlingia
29598,Retziella
29721,Ufonicoelia
29747,Xerxespirifer
29044,Acambona
29282,Eumetria
29597,Retzia
29333,Homoeospira
29334,Homoeospirella
29405,Leptospira
29554,Pseudoparazyga
29602,Rhynchospirina
29704,Trematospira
29616,Septathyris
29706,Triathyris
29964,Uncites
29090,Apheathyris
67064,Kellerella
29894,Neocoelia
137147,Pseudokoninckina
136614,Spirigera
29771,Anazyga
29803,Catazyga
29909,Pentlandella
29926,Pusillagutta
29963,Tuvaella
29976,Zygatrypa
29977,Zygospira
29770,Anatrypa
29779,Atrypa
29780,Atryparia
29804,Catatrypa
29824,Desquamatia
127025,Devonatrypa
29825,Dihelictera
29829,Endrea
29833,Eospinatrypa
29837,Falsatrypa
134185,Gibberosatrypa
29842,Gotatrypa
29855,Invertina
29856,Invertrypa
29857,Iowatrypa
29858,Isospinatrypa
29860,Joviatrypa
29865,Kerpina
29869,Kyrtatrypa
29900,Oglu
29901,Oglupes
29902,Omnutakhella
29914,Plectatrypa
29916,Procarinatina
29918,Protatrypa
29920,Pseudoatrypa
29921,Pseudogruenewaldtia
29925,Punctspinatrypa
29930,Radiatrypa
29935,Rugosatrypa
29946,Spinatrypa
29947,Spinatrypina
29959,Togatrypa
29968,Uralospira
29970,Variatrypa
132790,Waiotrypa
118771,Zygospiraella
29766,Alispira
29769,Anabaria
127032,Athyrisinoides
29783,Atrypina
29791,Australispira
29795,Beitaia
29810,Clintonella
29834,Eospirigerina
29843,Gracianella
29889,Nalivkinia
29896,Neospirigerina
29899,Ogilviella
67060,Pectenospira
28848,Qilianotryma
305511,Rongatrypa
29938,Schachriomonia
29949,Spirigerina
29950,Sulcatospira
29954,Sypharatrypa
29958,Tibetatrypa
29965,Uncitispira
29974,Xanthea
29796,Biconostrophia
29800,Carinatina
29802,Carinatrypa
29828,Eifelatrypa
29882,Mangkeluia
29887,Mogoliella
29915,Plesicarinatina
29819,Cyclospira
67062,Rozmanospira
29820,Davidsonia
29917,Prodavidsonia
29934,Rugodavidsonia
28145,Zeravshania
29840,Glassia
29862,Karbous
29890,Nanatrypa
29910,Peratos
29962,Trigonatrypa
29815,Crassatrypa
29823,Desatrypa
29831,Eokarpinskia
29863,Karpinskia
126037,Mimatrypa
29895,Neokarpinskia
29969,Vagrania
29972,Weizhouella
29782,Atrypellina
29786,Atrypoidea
29789,Aulacatrypa
29790,Australina
29805,Cerasina
29817,Cromatrypa
29848,Holynatrypa
29872,Levispira
29876,Lissatrypa
29885,Meifodia
27756,Parmula
29931,Radimatrypa
29942,Shrockia
29956,Tectatrypa
331247,Thulatrypa
29844,Gruenewaldtia
29881,Manespira
29919,Protozyga
29975,Xysila
29784,Atrypinella
29816,Crassipunctatrypa
29839,Fossatrypa
29874,Limbatrypa
29924,Punctatrypa
29932,Reticulatrypa
29948,Sinopunctatrypa
29966,Undatrypa
29794,Becscia
29806,Cerberatrypa
29851,Idiospira
29939,Septatrypa
29971,Webbyspira
29952,Symmatrypa
316369,Cryptospira
29773,Antelocoelia
29967,Undithyrella
29973,Wutubulakia
26659,Angusticardinia
28154,Alimbella
26660,Anomalorthis
26672,Astraborthis
28247,Medessia
26668,Archaeorthis
26726,Cyrtonotella
26739,Diplonorthis
26875,Nicoloidea
26879,Nothorthis
26940,Pleurorthis
26977,Riograndella
27049,Xinanorthis
26690,Bohemiella
26703,Chilidorthis
26725,Cymbricia
26740,Diraphora
80683,Murrinyinella
26889,Oligomys
27045,Wimanella
26673,Asturorthis
319275,Cathaysiorthis
27046,Wulongella
26704,Chrustenopora
26747,Dysprosorthis
26822,Jezercia
26697,Brandysia
26717,Cremnorthis
26993,Septorthis
26722,Cyclocoelia
26976,Rhynchorthis
26684,Bancroftina
26701,Cariniferella
330396,Cincinnetina
26714,Cortezorthis
26715,Costisorthis
29201,Cryptothyris
26728,Dalmanella
328821,Dalmanellid
26730,Dedzetina
130136,Eoprokopia
26761,Eosophragmophora
26766,Eremotrema
26774,Fascicostella
26777,Fascizetina
26807,Howellites
26816,Isorthis
26825,Karlicium
26840,Levenea
26859,Miniprokopia
30704,Minororthis
26860,Mirorthis
26861,Molongella
26891,Onniella
26892,Onnizetina
26915,Parmorthina
26918,Paucicrura
26921,Peleicostella
26927,Phragmophora
26949,Prokopia
26953,Protocortezorthis
26956,Protophragmapora
26967,Ravozetina
26968,Reeftonia
26970,Resserella
27032,Trucizetina
27035,Tyersella
27042,Visbyella
27047,Wysogorskiella
27052,Zlichopyramis
26733,Dicoelosia
26764,Epitomyonia
27021,Teichertina
26693,Boticium
26729,Dalmanellopsis
284254,Destombesium
26737,Diorthelasma
26744,Draborthis
26745,Drabovia
26746,Drabovinella
26757,Eodiorthelasma
26776,Fascifera
26804,Hirnantia
26827,Kinnella
26855,Megasalopina
26862,Monelasmina
26866,Muriferella
26878,Nocturnellia
26884,Oanduporella
26898,Orthiella
26929,Pionodema
26955,Protomendacella
26983,Salopina
27006,Sphenophragmus
27017,Talentella
316390,Tunariorthis
27038,Vallomyonia
255429,Camerenteletes
26752,Enteletella
26753,Enteletes
26754,Enteletina
229184,Enteletoides
26848,Mapingtichia
26914,Parenteletes
26922,Peltichia
26664,Apheoorthina
26665,Apheoorthis
26681,Austrohedra
26696,Brahimorthis
26758,Eoorthis
68768,Glaphyrorthis
26823,Jivinella
26885,Ocnerorthis
26906,Otusia
26943,Pompeckium
26978,Robertorthis
26770,Euorthisina
26880,Notorthisina
105159,Protorthisina
26738,Diparelasma
26775,Fasciculina
26781,Finkelnburgia
198896,Guoleella
26881,Notoscaphidia
26904,Orusia
26711,Comatopoma
26773,Famatinorthis
26785,Gelidorthina
26786,Gelidorthis
26787,Giraldiella
105162,Kvania
26926,Phaceloorthis
26952,Proteorthis
26987,Scaphorthis
27020,Tazzarinia
319252,Bassettella
26706,Cinerorthis
26767,Eridorthis
26792,Glyptorthis
26838,Lepidorthis
26844,Lomatorthis
84993,Parisorthis
26988,Schalidomorthis
27008,Spinorthis
26795,Harknessella
287155,Haymina
26806,Horderleyella
287153,Isabelella
26824,Kampella
26972,Reuschella
27003,Smeathenella
26798,Hesperonomia
26799,Hesperonomiella
197386,Mollesella
26863,Monorthis
26867,Murjukiana
26954,Protohesperonomia
27026,Treioria
26685,Barbarorthis
26743,Dolerorthis
26783,Flabellitesia
26800,Hesperorthis
26846,Lordorthis
26911,Paradolerorthis
26963,Ptychopleurella
26989,Schizonema
26671,Arenorthis
26698,Cacemia
26705,Cilinella
26801,Heterorthella
26802,Heterorthina
26803,Heterorthis
26813,Incorthis
26851,Marionites
27015,Svobodaina
27016,Tafilaltia
27019,Tarfaya
27024,Tissintia
26810,Hypsomyonia
26826,Kayserella
26721,Cycladigera
26749,Elasmothyris
26835,Laticrura
26839,Leptoskelidion
26841,Linoporella
26903,Orthotropia
26982,Salopia
28243,Lycophoria
26688,Biernatium
26868,Mystrophora
26933,Planicardinia
26996,Shoshonorthis
315689,Almadenorthis
26692,Boreadorthis
26736,Diochthofera
311500,Duolobella
315691,Gutiorthis
26830,Krattorthis
315614,Lenorthis
82651,Leoniorthis
26895,Orthambonites
26899,Orthis
26900,Orthostrophella
26901,Orthostrophia
311502,Palaeowingella
26912,Paralenorthis
329396,Rogorthis
26999,Sinorthis
27000,Sivorthis
27013,Sulcatorthis
27014,Sulevorthis
197379,Suriorthis
27018,Taphrorthis
27030,Trondorthis
312954,Turanorthis
26763,Eostrophomena
26896,Orthidiella
26897,Orthidium
26945,Portranella
27027,Trematorthis
27034,Tuvinia
310338,Placocliftonia
26723,Cyclomyonia
26872,Nereidella
26920,Paurorthis
26928,Phragmorthis
26680,Austinella
198788,Bokotorthis
26700,Campylorthis
26702,Chaulistomella
26735,Dinorthis
26771,Evenkina
330280,Madiorthis
26857,Metorthis
26864,Multicostella
26932,Plaesiomys
26971,Retrorsirostra
27037,Valcourea
26720,Crozonorthis
26732,Diceromyonia
26759,Eorhipidomella
26852,Marklandella
26935,Platyorthis
315606,Proclinorthis
26650,Acanthorthis
26779,Ffynnonia
55015,Gnamptorhynchos
26854,Mcewanella
160085,Neoplatystrophia
26936,Platystrophia
26981,Salacorthis
299246,Siljanostrophia
160084,Vinlandostrophia
26666,Apollonorthis
288741,Ashinaorthis
26677,Atlantida
26713,Corineorthis
26731,Desmorthis
26742,Doleroides
26796,Hebertella
26814,Irhirea
313131,Kujanorthis
87271,Lipanorthis
26858,Mimella
26869,Nanorthis
26890,Oligorthis
26917,Paterorthis
26938,Plectorthis
26961,Pseudomimella
26990,Schizophorella
26994,Severginella
26944,Poramborthis
26778,Ferrax
26789,Glossorthis
26874,Nicolella
26876,Nicolorthis
26910,Panderina
26946,Prantlina
26947,Productorthis
26985,Saucrorthis
26686,Baturria
26712,Cordatomyonia
26750,Elegesta
26784,Fulcriphoria
26811,Idiorthis
26950,Proschizophoria
26756,Eodalmanella
26964,Ranorthis
26649,Aberia
26768,Eripnifera
26973,Rhactorthis
26656,Ambonorthella
26678,Aulacella
26707,Clavodalejina
26727,Dalejina
26741,Discomyorthis
303942,Elsaella
26843,Loganella
26856,Mendacella
26923,Perditocardinia
26924,Peridalejina
26959,Pseudodicoelosia
26960,Pseudomendacella
26974,Rhipidomella
27010,Stainbrookia
27012,Strixella
27022,Thiemella
311507,Callositella
26808,Hulterstadia
26986,Saukrodictya
26652,Acosarina
26679,Aulacophoria
26828,Kotlaia
26871,Neoschizophoria
26902,Orthotichia
26909,Palaeoschizophoria
26991,Schizophoria
27023,Tasmanorthis
26734,Didymoparcium
27036,Tyronella
305496,Alpeis
26694,Bowanorthis
305469,Enbektenorthis
26997,Sigmelasma
27025,Toxorthis
27043,Wangyuia
26850,Marginorthis
27044,Whittardia
313491,Altorthis
26780,Fehamya
26790,Glypterina
26832,Kundatella
105161,Lesserorthis
26888,Oleorthis
27007,Sphenorthis
27041,Virgoria
27070,Aenigmastrophia
28294,Rugolepyros
28326,Vadimia
28165,Bleshidium
28167,Boreadocamara
28170,Brevicamera
28179,Camerella
28220,Idiostrophia
121342,Ilistrophina
28227,Karakulina
28230,Kokomerena
28239,Liricamera
28242,Llanoella
28256,Neostrophia
28267,Perimecocoelia
28270,Plectocamara
28271,Plectosyntrophia
28286,Psilocamerella
320244,Rhynchocamara
28304,Stenocamara
28324,Tuloja
28336,Xizangostrophia
28151,Acanthoglypha
28176,Calliglypha
28183,Clarkella
28192,Diaphelasma
27375,Fenxiangella
88798,Parallelostrophia
28306,Stichotrophia
28314,Syntrophina
28315,Syntrophinella
28337,Yangtzeella
28158,Antirhynchonella
28161,Barrandina
28169,Boucotides
306575,Clorilamnulella
28184,Clorinda
28185,Clorindella
28186,Clorindina
28187,Clorindinella
310317,Indaclor
28263,Pentamerella
28198,Enantiosphen
28199,Enantiosphenella
28178,Cambrotrophia
30719,Syntrophioides
28156,Amsdenina
114155,Ascanigypa
28163,Biseptum
28172,Breviseptum
28175,Cadudium
28181,Carinagypa
28182,Caryogyps
110302,Devonogypa
114151,Erilevigatella
28204,Galeatagypa
28206,Gashaomiaoia
28207,Geniculigypa
28208,Glyptogypa
28211,Gypidula
28212,Gypidulella
28213,Gypidulina
28214,Gypiduloides
28225,Ivdelinia
125852,Ivdeliniella
28235,Leviconchidiella
28236,Levigatella
28245,Lysigypa
28257,Novozemelia
28268,Physemella
28276,Plicogypa
28285,Pseudosieberella
28298,Schegultania
28302,Sieberella
28332,Wyella
28338,Zdimir
28339,Zdimirella
125118,Bondarevia
28209,Glyptotrophia
28218,Huenella
28219,Huenellina
28248,Mesonomia
28252,Mogoktella
28289,Rectotrophia
197394,Trigonostrophia
313250,Kopalina
28193,Didymelasma
28237,Limstrophina
28250,Metacamarella
28296,Salonia
28299,Schizostrophina
28327,Vaga
28157,Anastrophia
28200,Eoanastrophia
309781,Jolkinia
28238,Liostrophia
27628,Maydenella
28261,Parastrophina
