Max Age (Ma),Min Age (Ma),mindat ID,Locality containing Mineral,Tectonic Settings,Dated Locality ID,Dated Locality (Max Age),Lat Deg,Lat Min,Lat Sec,Lon Deg,Lon Min,Lon Sec,Decimal Degree,Mineral Name (plain),RRUFF Chemistry (plain),RRUFF Chemistry (concise),Chemistry Elements,Country of Type Locality,Structural Groupname,Fleischers Groupname
485,470,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",,22977,"Aguilar Mine, Humahuaca Department, Jujuy, Argentina",-23,-13,-4,-65,-41,-21,"-23.217777777778,-65.689166666667",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
5,3.8,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",,23362,"Nevados De Famatina Cu-Au Deposit (La Estrechura), Chilecito Department, La Rioja, Argentina",-29,0,0,-67,-45,0,"-29,-67.75",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
23,2.6,248146,"El Tolar Deposit, General Lamadrid Department, La Rioja, Argentina",,9382,"Tumiñico Mine, General Lamadrid Department, La Rioja, Argentina",-28,-53,-45,-68,-40,-50,"-28.895833333333,-68.680555555556",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
23,2.6,227780,"La Millionaria Mine, General Lamadrid Department, La Rioja, Argentina",,9382,"Tumiñico Mine, General Lamadrid Department, La Rioja, Argentina",-28,-58,-25,-68,-40,-41,"-28.973611111111,-68.678055555556",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
23,2.6,227779,"Las Asperezas Mine (Sarmiento Deposit; Veta Sarmiento), General Lamadrid Department, La Rioja, Argentina",,9382,"Tumiñico Mine, General Lamadrid Department, La Rioja, Argentina",-28,-55,-8,-68,-41,-2,"-28.918888888889,-68.683888888889",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
23,2.6,248144,"Las Pichanas Deposit, General Lamadrid Department, La Rioja, Argentina",,9382,"Tumiñico Mine, General Lamadrid Department, La Rioja, Argentina",-28,-47,-25,-68,-36,-40,"-28.790277777778,-68.611111111111",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
23,2.6,9382,"Tumiñico Mine, General Lamadrid Department, La Rioja, Argentina",,9382,"Tumiñico Mine, General Lamadrid Department, La Rioja, Argentina",-28,-49,-56,-68,-37,-59,"-28.832222222222,-68.633055555556",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
23,2.6,9382,"Tumiñico Mine, General Lamadrid Department, La Rioja, Argentina",,9382,"Tumiñico Mine, General Lamadrid Department, La Rioja, Argentina",-28,-49,-56,-68,-37,-59,"-28.832222222222,-68.633055555556",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
205,205,5816,"Los Llantenes District, Vinchina Department, La Rioja, Argentina",,5816,"Los Llantenes District, Vinchina Department, La Rioja, Argentina",-28,-38,-17,-68,-44,-17,"-28.638055555556,-68.738055555556",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
205,205,5816,"Los Llantenes District, Vinchina Department, La Rioja, Argentina",,5816,"Los Llantenes District, Vinchina Department, La Rioja, Argentina",-28,-38,-17,-68,-44,-17,"-28.638055555556,-68.738055555556",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
19,8.5,20460,"Paramillos De Uspallata, Las Heras Department, Mendoza, Argentina",,206321,"Paramillos Norte Deposit, Las Heras Department, Mendoza, Argentina",-32,-27,-37,-69,-5,-30,"-32.460277777778,-69.091666666667",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
19,8.5,20460,"Paramillos De Uspallata, Las Heras Department, Mendoza, Argentina",,206321,"Paramillos Norte Deposit, Las Heras Department, Mendoza, Argentina",-32,-27,-37,-69,-5,-30,"-32.460277777778,-69.091666666667",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
19,8.5,20460,"Paramillos De Uspallata, Las Heras Department, Mendoza, Argentina",,206321,"Paramillos Norte Deposit, Las Heras Department, Mendoza, Argentina",-32,-27,-37,-69,-5,-30,"-32.460277777778,-69.091666666667",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
19,8.5,206321,"Paramillos Norte Deposit, Las Heras Department, Mendoza, Argentina",,206321,"Paramillos Norte Deposit, Las Heras Department, Mendoza, Argentina",-32,-25,0,-69,-5,0,"-32.416666666667,-69.083333333333",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
19,8.5,206322,"Paramillos Sur Deposit, Las Heras Department, Mendoza, Argentina",,206322,"Paramillos Sur Deposit, Las Heras Department, Mendoza, Argentina",-32,-29,0,-69,-6,0,"-32.483333333333,-69.1",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
263,25,206318,"San Jorge Cu Deposit, Las Heras Department, Mendoza, Argentina",,206318,"San Jorge Cu Deposit, Las Heras Department, Mendoza, Argentina",-32,-15,0,-69,-26,0,"-32.25,-69.433333333333",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
263,25,206318,"San Jorge Cu Deposit, Las Heras Department, Mendoza, Argentina",,206318,"San Jorge Cu Deposit, Las Heras Department, Mendoza, Argentina",-32,-15,0,-69,-26,0,"-32.25,-69.433333333333",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
263,25,206318,"San Jorge Cu Deposit, Las Heras Department, Mendoza, Argentina",,206318,"San Jorge Cu Deposit, Las Heras Department, Mendoza, Argentina",-32,-15,0,-69,-26,0,"-32.25,-69.433333333333",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
270,257,206317,"Yalguaraz Cu Deposit, Las Heras Department, Mendoza, Argentina",,206317,"Yalguaraz Cu Deposit, Las Heras Department, Mendoza, Argentina",-32,-8,-16,-69,-26,-21,"-32.137777777778,-69.439166666667",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
270,257,206317,"Yalguaraz Cu Deposit, Las Heras Department, Mendoza, Argentina",,206317,"Yalguaraz Cu Deposit, Las Heras Department, Mendoza, Argentina",-32,-8,-16,-69,-26,-21,"-32.137777777778,-69.439166666667",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
281,281,192115,"La Voluntad, Catán Lil Department, Neuquén, Argentina",,192115,"La Voluntad, Catán Lil Department, Neuquén, Argentina",-39,-11,0,-70,-38,0,"-39.183333333333,-70.633333333333",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
90,90,229581,"Barda González Prospect, Confluencia Department, Neuquén, Argentina",,229581,"Barda González Prospect, Confluencia Department, Neuquén, Argentina",-38,-51,0,-69,0,0,"-38.85,-69",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
90,90,229581,"Barda González Prospect, Confluencia Department, Neuquén, Argentina",,229581,"Barda González Prospect, Confluencia Department, Neuquén, Argentina",-38,-51,0,-69,0,0,"-38.85,-69",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
90,90,229581,"Barda González Prospect, Confluencia Department, Neuquén, Argentina",,229581,"Barda González Prospect, Confluencia Department, Neuquén, Argentina",-38,-51,0,-69,0,0,"-38.85,-69",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
74,74,155867,"Campana Mahuida Cu Deposit, Loncopué Department, Neuquén, Argentina",,155867,"Campana Mahuida Cu Deposit, Loncopué Department, Neuquén, Argentina",-38,-15,0,-70,-35,0,"-38.25,-70.583333333333",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
45,45,206319,"Quebrada Del Bronce Cu-Au Deposit, Ñorquín Department, Neuquén, Argentina",,206319,"Quebrada Del Bronce Cu-Au Deposit, Ñorquín Department, Neuquén, Argentina",-37,-25,-57,-70,-28,0,"-37.4325,-70.466666666667",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
45,45,206319,"Quebrada Del Bronce Cu-Au Deposit, Ñorquín Department, Neuquén, Argentina",,206319,"Quebrada Del Bronce Cu-Au Deposit, Ñorquín Department, Neuquén, Argentina",-37,-25,-57,-70,-28,0,"-37.4325,-70.466666666667",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
45,45,206319,"Quebrada Del Bronce Cu-Au Deposit, Ñorquín Department, Neuquén, Argentina",,206319,"Quebrada Del Bronce Cu-Au Deposit, Ñorquín Department, Neuquén, Argentina",-37,-25,-57,-70,-28,0,"-37.4325,-70.466666666667",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
15,15,206312,"Inca Viejo Cu-Au Deposit, Los Andes Department, Salta, Argentina",,206312,"Inca Viejo Cu-Au Deposit, Los Andes Department, Salta, Argentina",-25,-8,-40,-66,-45,-45,"-25.144444444444,-66.7625",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
15,15,206312,"Inca Viejo Cu-Au Deposit, Los Andes Department, Salta, Argentina",,206312,"Inca Viejo Cu-Au Deposit, Los Andes Department, Salta, Argentina",-25,-8,-40,-66,-45,-45,"-25.144444444444,-66.7625",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
90,90,158908,"Juramento Deposit, Metán Department, Salta, Argentina",,158908,"Juramento Deposit, Metán Department, Salta, Argentina",-25,-13,0,-65,-7,0,"-25.216666666667,-65.116666666667",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
470,470,21392,"Santa Elena Mine, Calingasta Department, San Juan, Argentina",Backarc Environment,21392,"Santa Elena Mine, Calingasta Department, San Juan, Argentina",-31,-20,-31,-69,-24,-33,"-31.341944444444,-69.409166666667",Ankerite,CaFe<sup>2+</sup>(CO<sub>3</sub>)<sub>2</sub>,CaFe^2+^(CO_3_)_2_,Ca Fe C O,Austria,Dolomite,dolomite
20,16,23505,"Gualilan-Gualcamayo District (Hualilán Mining District), Jáchal Department, San Juan, Argentina",,23505,"Gualilan-Gualcamayo District (Hualilán Mining District), Jáchal Department, San Juan, Argentina",-30,-44,0,-68,-57,0,"-30.733333333333,-68.95",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
20,16,23505,"Gualilan-Gualcamayo District (Hualilán Mining District), Jáchal Department, San Juan, Argentina",,23505,"Gualilan-Gualcamayo District (Hualilán Mining District), Jáchal Department, San Juan, Argentina",-30,-44,0,-68,-57,0,"-30.733333333333,-68.95",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
20,16,23505,"Gualilan-Gualcamayo District (Hualilán Mining District), Jáchal Department, San Juan, Argentina",,23505,"Gualilan-Gualcamayo District (Hualilán Mining District), Jáchal Department, San Juan, Argentina",-30,-44,0,-68,-57,0,"-30.733333333333,-68.95",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
20,16,23505,"Gualilan-Gualcamayo District (Hualilán Mining District), Jáchal Department, San Juan, Argentina",,23505,"Gualilan-Gualcamayo District (Hualilán Mining District), Jáchal Department, San Juan, Argentina",-30,-44,0,-68,-57,0,"-30.733333333333,-68.95",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
145.5,65.5,14000,"La Leona Mine, Deseado Department, Santa Cruz, Argentina",,14000,"La Leona Mine, Deseado Department, Santa Cruz, Argentina",-48,-4,-30,-67,-18,-30,"-48.075,-67.308333333333",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
145.5,65.5,14000,"La Leona Mine, Deseado Department, Santa Cruz, Argentina",,14000,"La Leona Mine, Deseado Department, Santa Cruz, Argentina",-48,-4,-30,-67,-18,-30,"-48.075,-67.308333333333",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
145.5,65.5,14000,"La Leona Mine, Deseado Department, Santa Cruz, Argentina",,14000,"La Leona Mine, Deseado Department, Santa Cruz, Argentina",-48,-4,-30,-67,-18,-30,"-48.075,-67.308333333333",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
33,33,206297,"Ankavan Cu Deposit, Pambak Ore District, Kotayk' Province, Armenia",,206297,"Ankavan Cu Deposit, Pambak Ore District, Kotayk' Province, Armenia",40,38,0,44,31,0,"40.633333333333,44.516666666667",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
33,33,206297,"Ankavan Cu Deposit, Pambak Ore District, Kotayk' Province, Armenia",,206297,"Ankavan Cu Deposit, Pambak Ore District, Kotayk' Province, Armenia",40,38,0,44,31,0,"40.633333333333,44.516666666667",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
121,121,206294,"Teghout Cu-Mo Deposit (Tekhut), Loṙi Province (Lori), Armenia",,206294,"Teghout Cu-Mo Deposit (Tekhut), Loṙi Province (Lori), Armenia",41,6,17,44,51,24,"41.104722222222,44.856666666667",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
121,121,206294,"Teghout Cu-Mo Deposit (Tekhut), Loṙi Province (Lori), Armenia",,206294,"Teghout Cu-Mo Deposit (Tekhut), Loṙi Province (Lori), Armenia",41,6,17,44,51,24,"41.104722222222,44.856666666667",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
42,37,206293,"Agarak Mine, Syunik' Province, Armenia",,206293,"Agarak Mine, Syunik' Province, Armenia",38,55,19,46,11,18,"38.921944444444,46.188333333333",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
42,37,206293,"Agarak Mine, Syunik' Province, Armenia",,206293,"Agarak Mine, Syunik' Province, Armenia",38,55,19,46,11,18,"38.921944444444,46.188333333333",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
22,22,206296,"Dastakert Cu Deposit, Syunik' Province, Armenia",,206296,"Dastakert Cu Deposit, Syunik' Province, Armenia",39,22,30,46,1,22,"39.375,46.022777777778",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
22,22,206296,"Dastakert Cu Deposit, Syunik' Province, Armenia",,206296,"Dastakert Cu Deposit, Syunik' Province, Armenia",39,22,30,46,1,22,"39.375,46.022777777778",Bismutite,Bi<sub>2</sub>O<sub>2</sub>(CO<sub>3</sub>),Bi_2_O_2_(CO_3_),Bi O C,Germany,Â ,Â 
22,22,206296,"Dastakert Cu Deposit, Syunik' Province, Armenia",,206296,"Dastakert Cu Deposit, Syunik' Province, Armenia",39,22,30,46,1,22,"39.375,46.022777777778",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
22,22,206296,"Dastakert Cu Deposit, Syunik' Province, Armenia",,206296,"Dastakert Cu Deposit, Syunik' Province, Armenia",39,22,30,46,1,22,"39.375,46.022777777778",Rhodochrosite,Mn<sup>2+</sup>CO<sub>3</sub>,Mn^2+^CO_3_,Mn C O,Romania,Calcite,calcite
144,20,146855,"Kajaran Mine (Kadzharan Mine), Kajaran, Syunik' Province, Armenia",,146855,"Kajaran Mine (Kadzharan Mine), Kajaran, Syunik' Province, Armenia",39,8,38,46,8,16,"39.143888888889,46.137777777778",Ankerite,CaFe<sup>2+</sup>(CO<sub>3</sub>)<sub>2</sub>,CaFe^2+^(CO_3_)_2_,Ca Fe C O,Austria,Dolomite,dolomite
144,20,146855,"Kajaran Mine (Kadzharan Mine), Kajaran, Syunik' Province, Armenia",,146855,"Kajaran Mine (Kadzharan Mine), Kajaran, Syunik' Province, Armenia",39,8,38,46,8,16,"39.143888888889,46.137777777778",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
144,20,146855,"Kajaran Mine (Kadzharan Mine), Kajaran, Syunik' Province, Armenia",,146855,"Kajaran Mine (Kadzharan Mine), Kajaran, Syunik' Province, Armenia",39,8,38,46,8,16,"39.143888888889,46.137777777778",Bismutite,Bi<sub>2</sub>O<sub>2</sub>(CO<sub>3</sub>),Bi_2_O_2_(CO_3_),Bi O C,Germany,Â ,Â 
144,20,146855,"Kajaran Mine (Kadzharan Mine), Kajaran, Syunik' Province, Armenia",,146855,"Kajaran Mine (Kadzharan Mine), Kajaran, Syunik' Province, Armenia",39,8,38,46,8,16,"39.143888888889,46.137777777778",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
40,37,23626,"Shvanidzorskii, Syunik' Province, Armenia",,23626,"Shvanidzorskii, Syunik' Province, Armenia",38,56,0,46,22,13,"38.933333333333,46.370277777778",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
40,37,23626,"Shvanidzorskii, Syunik' Province, Armenia",,23626,"Shvanidzorskii, Syunik' Province, Armenia",38,56,0,46,22,13,"38.933333333333,46.370277777778",Cancrinite,"(Na,Ca,<span style=""border: 1px solid #333; font-size:7px;"">Â Â Â </span>)<sub>8</sub>(Al<sub>6</sub>Si<sub>6</sub>)O<sub>24</sub>(CO<sub>3</sub>,SO<sub>4</sub>)<sub>2</sub>Â·2H<sub>2</sub>O","(Na,Ca,[box])_8_(Al_6_Si_6_)O_24_(CO_3_,SO_4_)_2_Â·2H_2_O",Na Ca Al Si O C S H,Russia,Cancrinite,cancrinite-sodalite-cancrinite subgroup
447,385,227886,"Cargo Mine, Bathurst Co., New South Wales, Australia",,227886,"Cargo Mine, Bathurst Co., New South Wales, Australia",-33,-30,0,148,51,0,"-33.5,148.85",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
447,385,227886,"Cargo Mine, Bathurst Co., New South Wales, Australia",,227886,"Cargo Mine, Bathurst Co., New South Wales, Australia",-33,-30,0,148,51,0,"-33.5,148.85",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
323,272,32230,"Leadville, Bligh Co., New South Wales, Australia",,10729,"Mount Stewart Mine, Bligh Co., New South Wales, Australia",-32,0,-54,149,33,4,"-32.015,149.55111111111",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
323,272,10729,"Mount Stewart Mine, Bligh Co., New South Wales, Australia",,10729,"Mount Stewart Mine, Bligh Co., New South Wales, Australia",0,0,0,0,0,0,"0,0",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
323,272,10729,"Mount Stewart Mine, Bligh Co., New South Wales, Australia",,10729,"Mount Stewart Mine, Bligh Co., New South Wales, Australia",0,0,0,0,0,0,"0,0",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
323,272,10729,"Mount Stewart Mine, Bligh Co., New South Wales, Australia",,10729,"Mount Stewart Mine, Bligh Co., New South Wales, Australia",0,0,0,0,0,0,"0,0",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
419.5,407.5,146463,"Ardlethan, Bourke Co., New South Wales, Australia",,145360,"Little Bygoo Group Of Mines, Bourke Co., New South Wales, Australia",0,0,0,0,0,0,"0,0",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
541,495,98775,"Avoca Tank Prospect, Canbelego Co., New South Wales, Australia",,98776,"North East Prospect (Larsens NE Prospect), Canbelego Co., New South Wales, Australia",-31,-11,-54,146,50,22,"-31.198333333333,146.83944444444",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
541,495,99753,"Day Brothers Shaft (Kurrajong Prospect), Canbelego Co., New South Wales, Australia",,98776,"North East Prospect (Larsens NE Prospect), Canbelego Co., New South Wales, Australia",-31,-21,-3,146,54,57,"-31.350833333333,146.91583333333",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
541,495,99753,"Day Brothers Shaft (Kurrajong Prospect), Canbelego Co., New South Wales, Australia",,98776,"North East Prospect (Larsens NE Prospect), Canbelego Co., New South Wales, Australia",-31,-21,-3,146,54,57,"-31.350833333333,146.91583333333",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
510,510,16762,"Girilambone Cu Mine, Canbelego Co., New South Wales, Australia",Backarc Environment,16762,"Girilambone Cu Mine, Canbelego Co., New South Wales, Australia",-31,-15,-38,146,51,60,"-31.260555555556,146.86666666667",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
510,510,16762,"Girilambone Cu Mine, Canbelego Co., New South Wales, Australia",Backarc Environment,16762,"Girilambone Cu Mine, Canbelego Co., New South Wales, Australia",-31,-15,-38,146,51,60,"-31.260555555556,146.86666666667",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
510,510,108065,"Hartman Shaft, Canbelego Co., New South Wales, Australia",Backarc Environment,108065,"Hartman Shaft, Canbelego Co., New South Wales, Australia",-31,-13,-19,146,50,52,"-31.221944444444,146.84777777778",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
510,510,108065,"Hartman Shaft, Canbelego Co., New South Wales, Australia",Backarc Environment,108065,"Hartman Shaft, Canbelego Co., New South Wales, Australia",-31,-13,-19,146,50,52,"-31.221944444444,146.84777777778",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
541,495,108066,"Hunter Shaft, Canbelego Co., New South Wales, Australia",,98776,"North East Prospect (Larsens NE Prospect), Canbelego Co., New South Wales, Australia",-31,-13,-25,146,50,56,"-31.223611111111,146.84888888889",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
